pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50171174:monomodalStopPlace:47482,IDFM:StopPlaceEntrance:50171174,IDFM:monomodalStopPlace:47482,1,1,123.85,157,,,,,
IDFM:StopPlaceEntrance:50170570:monomodalStopPlace:47482,IDFM:StopPlaceEntrance:50170570,IDFM:monomodalStopPlace:47482,1,1,17.76,22,,,,,
IDFM:StopPlaceEntrance:50171210:monomodalStopPlace:47447,IDFM:StopPlaceEntrance:50171210,IDFM:monomodalStopPlace:47447,1,1,67.18,85,,,,,
IDFM:StopPlaceEntrance:50171328:monomodalStopPlace:47447,IDFM:StopPlaceEntrance:50171328,IDFM:monomodalStopPlace:47447,1,1,96.28,122,,,,,
IDFM:StopPlaceEntrance:50170679:monomodalStopPlace:47447,IDFM:StopPlaceEntrance:50170679,IDFM:monomodalStopPlace:47447,1,1,73.2,93,,,,,
IDFM:StopPlaceEntrance:50171209:monomodalStopPlace:47447,IDFM:StopPlaceEntrance:50171209,IDFM:monomodalStopPlace:47447,1,1,59.51,75,,,,,
IDFM:StopPlaceEntrance:50170659:monomodalStopPlace:47447,IDFM:StopPlaceEntrance:50170659,IDFM:monomodalStopPlace:47447,1,1,65.52,83,,,,,
IDFM:StopPlaceEntrance:50170924:471532,IDFM:StopPlaceEntrance:50170924,IDFM:471532,1,1,83.56,106,,,,,
IDFM:StopPlaceEntrance:50170924:monomodalStopPlace:47654,IDFM:StopPlaceEntrance:50170924,IDFM:monomodalStopPlace:47654,1,1,100.23,127,,,,,
IDFM:StopPlaceEntrance:50170924:471832,IDFM:StopPlaceEntrance:50170924,IDFM:471832,1,1,117.43,149,,,,,
IDFM:StopPlaceEntrance:50170925:471532,IDFM:StopPlaceEntrance:50170925,IDFM:471532,1,1,37.9,48,,,,,
IDFM:StopPlaceEntrance:50170925:monomodalStopPlace:47654,IDFM:StopPlaceEntrance:50170925,IDFM:monomodalStopPlace:47654,1,1,50.32,64,,,,,
IDFM:StopPlaceEntrance:50170925:471832,IDFM:StopPlaceEntrance:50170925,IDFM:471832,1,1,65.63,83,,,,,
IDFM:StopPlaceEntrance:50170107:471532,IDFM:StopPlaceEntrance:50170107,IDFM:471532,1,1,42.4,54,,,,,
IDFM:StopPlaceEntrance:50170107:monomodalStopPlace:47654,IDFM:StopPlaceEntrance:50170107,IDFM:monomodalStopPlace:47654,1,1,60.63,77,,,,,
IDFM:StopPlaceEntrance:50170107:471832,IDFM:StopPlaceEntrance:50170107,IDFM:471832,1,1,78.96,100,,,,,
IDFM:StopPlaceEntrance:50170119:471532,IDFM:StopPlaceEntrance:50170119,IDFM:471532,1,1,23.77,30,,,,,
IDFM:StopPlaceEntrance:50170119:monomodalStopPlace:47654,IDFM:StopPlaceEntrance:50170119,IDFM:monomodalStopPlace:47654,1,1,41.69,53,,,,,
IDFM:StopPlaceEntrance:50170119:471832,IDFM:StopPlaceEntrance:50170119,IDFM:471832,1,1,59.92,76,,,,,
IDFM:StopPlaceEntrance:50170077:monomodalStopPlace:46304,IDFM:StopPlaceEntrance:50170077,IDFM:monomodalStopPlace:46304,1,1,84.53,107,,,,,
IDFM:StopPlaceEntrance:50170078:monomodalStopPlace:46304,IDFM:StopPlaceEntrance:50170078,IDFM:monomodalStopPlace:46304,1,1,43.13,54,,,,,
IDFM:StopPlaceEntrance:50170260:monomodalStopPlace:46304,IDFM:StopPlaceEntrance:50170260,IDFM:monomodalStopPlace:46304,1,1,32,40,,,,,
IDFM:StopPlaceEntrance:50170261:monomodalStopPlace:46304,IDFM:StopPlaceEntrance:50170261,IDFM:monomodalStopPlace:46304,1,1,13.03,16,,,,,
IDFM:StopPlaceEntrance:50170498:monomodalStopPlace:48964,IDFM:StopPlaceEntrance:50170498,IDFM:monomodalStopPlace:48964,1,1,56.08,71,,,,,
IDFM:StopPlaceEntrance:50170267:monomodalStopPlace:46307,IDFM:StopPlaceEntrance:50170267,IDFM:monomodalStopPlace:46307,1,1,24.56,31,,,,,
IDFM:StopPlaceEntrance:50170266:monomodalStopPlace:46307,IDFM:StopPlaceEntrance:50170266,IDFM:monomodalStopPlace:46307,1,1,24.42,31,,,,,
IDFM:StopPlaceEntrance:50170618:monomodalStopPlace:46307,IDFM:StopPlaceEntrance:50170618,IDFM:monomodalStopPlace:46307,1,1,29.2,37,,,,,
IDFM:StopPlaceEntrance:50170729:monomodalStopPlace:46307,IDFM:StopPlaceEntrance:50170729,IDFM:monomodalStopPlace:46307,1,1,16.57,21,,,,,
IDFM:StopPlaceEntrance:50170445:monomodalStopPlace:47603,IDFM:StopPlaceEntrance:50170445,IDFM:monomodalStopPlace:47603,1,1,22.14,28,,,,,
IDFM:StopPlaceEntrance:50170712:monomodalStopPlace:47603,IDFM:StopPlaceEntrance:50170712,IDFM:monomodalStopPlace:47603,1,1,31.88,40,,,,,
IDFM:StopPlaceEntrance:50170923:monomodalStopPlace:47603,IDFM:StopPlaceEntrance:50170923,IDFM:monomodalStopPlace:47603,1,1,20.82,26,,,,,
IDFM:StopPlaceEntrance:50148582:monomodalStopPlace:58270,IDFM:StopPlaceEntrance:50148582,IDFM:monomodalStopPlace:58270,1,1,87.37,111,,,,,
IDFM:StopPlaceEntrance:50148581:monomodalStopPlace:58270,IDFM:StopPlaceEntrance:50148581,IDFM:monomodalStopPlace:58270,1,1,111.68,142,,,,,
IDFM:StopPlaceEntrance:50148583:monomodalStopPlace:58270,IDFM:StopPlaceEntrance:50148583,IDFM:monomodalStopPlace:58270,1,1,20.84,26,,,,,
IDFM:StopPlaceEntrance:50171324:monomodalStopPlace:46286,IDFM:StopPlaceEntrance:50171324,IDFM:monomodalStopPlace:46286,1,1,61.25,78,,,,,
IDFM:StopPlaceEntrance:50170452:monomodalStopPlace:46286,IDFM:StopPlaceEntrance:50170452,IDFM:monomodalStopPlace:46286,1,1,99.92,127,,,,,
IDFM:StopPlaceEntrance:50170431:monomodalStopPlace:46286,IDFM:StopPlaceEntrance:50170431,IDFM:monomodalStopPlace:46286,1,1,162.85,207,,,,,
IDFM:StopPlaceEntrance:50170156:monomodalStopPlace:58288,IDFM:StopPlaceEntrance:50170156,IDFM:monomodalStopPlace:58288,1,1,15.29,19,,,,,
IDFM:StopPlaceEntrance:50170217:monomodalStopPlace:58288,IDFM:StopPlaceEntrance:50170217,IDFM:monomodalStopPlace:58288,1,1,35.38,45,,,,,
IDFM:StopPlaceEntrance:50170206:monomodalStopPlace:58288,IDFM:StopPlaceEntrance:50170206,IDFM:monomodalStopPlace:58288,1,1,7.95,10,,,,,
IDFM:StopPlaceEntrance:50171149:monomodalStopPlace:47599,IDFM:StopPlaceEntrance:50171149,IDFM:monomodalStopPlace:47599,1,1,95.5,121,,,,,
IDFM:StopPlaceEntrance:50170336:monomodalStopPlace:47599,IDFM:StopPlaceEntrance:50170336,IDFM:monomodalStopPlace:47599,1,1,49.95,63,,,,,
IDFM:StopPlaceEntrance:50170337:monomodalStopPlace:47599,IDFM:StopPlaceEntrance:50170337,IDFM:monomodalStopPlace:47599,1,1,109.81,139,,,,,
IDFM:StopPlaceEntrance:50170338:monomodalStopPlace:47599,IDFM:StopPlaceEntrance:50170338,IDFM:monomodalStopPlace:47599,1,1,113.13,144,,,,,
IDFM:StopPlaceEntrance:50171243:monomodalStopPlace:47595,IDFM:StopPlaceEntrance:50171243,IDFM:monomodalStopPlace:47595,1,1,104.04,132,,,,,
IDFM:StopPlaceEntrance:50170303:monomodalStopPlace:47596,IDFM:StopPlaceEntrance:50170303,IDFM:monomodalStopPlace:47596,1,1,66.25,84,,,,,
IDFM:StopPlaceEntrance:50170339:monomodalStopPlace:47596,IDFM:StopPlaceEntrance:50170339,IDFM:monomodalStopPlace:47596,1,1,44.45,56,,,,,
IDFM:StopPlaceEntrance:50170420:monomodalStopPlace:47591,IDFM:StopPlaceEntrance:50170420,IDFM:monomodalStopPlace:47591,1,1,107.38,136,,,,,
IDFM:StopPlaceEntrance:50170419:monomodalStopPlace:47591,IDFM:StopPlaceEntrance:50170419,IDFM:monomodalStopPlace:47591,1,1,109.03,138,,,,,
IDFM:StopPlaceEntrance:50171246:monomodalStopPlace:47590,IDFM:StopPlaceEntrance:50171246,IDFM:monomodalStopPlace:47590,1,1,111.35,141,,,,,
IDFM:StopPlaceEntrance:50171245:monomodalStopPlace:47590,IDFM:StopPlaceEntrance:50171245,IDFM:monomodalStopPlace:47590,1,1,127.7,162,,,,,
IDFM:StopPlaceEntrance:50171197:monomodalStopPlace:47588,IDFM:StopPlaceEntrance:50171197,IDFM:monomodalStopPlace:47588,1,1,86.53,110,,,,,
IDFM:StopPlaceEntrance:50170350:monomodalStopPlace:47588,IDFM:StopPlaceEntrance:50170350,IDFM:monomodalStopPlace:47588,1,1,103.24,131,,,,,
IDFM:StopPlaceEntrance:50170352:monomodalStopPlace:47589,IDFM:StopPlaceEntrance:50170352,IDFM:monomodalStopPlace:47589,1,1,32.57,41,,,,,
IDFM:StopPlaceEntrance:50170351:monomodalStopPlace:47585,IDFM:StopPlaceEntrance:50170351,IDFM:monomodalStopPlace:47585,1,1,11.51,14,,,,,
IDFM:StopPlaceEntrance:50170348:monomodalStopPlace:47582,IDFM:StopPlaceEntrance:50170348,IDFM:monomodalStopPlace:47582,1,1,84.71,107,,,,,
IDFM:StopPlaceEntrance:50170349:monomodalStopPlace:47580,IDFM:StopPlaceEntrance:50170349,IDFM:monomodalStopPlace:47580,1,1,122.77,156,,,,,
IDFM:StopPlaceEntrance:50170545:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170545,IDFM:monomodalStopPlace:46222,1,1,49.48,63,,,,,
IDFM:StopPlaceEntrance:50170171:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170171,IDFM:monomodalStopPlace:46222,1,1,61.77,78,,,,,
IDFM:StopPlaceEntrance:50170546:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170546,IDFM:monomodalStopPlace:46222,1,1,63.84,81,,,,,
IDFM:StopPlaceEntrance:50170547:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170547,IDFM:monomodalStopPlace:46222,1,1,76.21,97,,,,,
IDFM:StopPlaceEntrance:50170666:monomodalStopPlace:46299,IDFM:StopPlaceEntrance:50170666,IDFM:monomodalStopPlace:46299,1,1,26.94,34,,,,,
IDFM:StopPlaceEntrance:50170075:monomodalStopPlace:58267,IDFM:StopPlaceEntrance:50170075,IDFM:monomodalStopPlace:58267,1,1,14.78,18,,,,,
IDFM:StopPlaceEntrance:50170388:monomodalStopPlace:46298,IDFM:StopPlaceEntrance:50170388,IDFM:monomodalStopPlace:46298,1,1,32.51,41,,,,,
IDFM:StopPlaceEntrance:50170389:monomodalStopPlace:46298,IDFM:StopPlaceEntrance:50170389,IDFM:monomodalStopPlace:46298,1,1,83.4,106,,,,,
IDFM:StopPlaceEntrance:50170536:monomodalStopPlace:46298,IDFM:StopPlaceEntrance:50170536,IDFM:monomodalStopPlace:46298,1,1,40.18,51,,,,,
IDFM:StopPlaceEntrance:50148361:21977,IDFM:StopPlaceEntrance:50148361,IDFM:21977,1,1,18.34,23,,,,,
IDFM:StopPlaceEntrance:50148361:462959,IDFM:StopPlaceEntrance:50148361,IDFM:462959,1,1,19.01,24,,,,,
IDFM:StopPlaceEntrance:50170588:monomodalStopPlace:47770,IDFM:StopPlaceEntrance:50170588,IDFM:monomodalStopPlace:47770,1,1,26.48,33,,,,,
IDFM:StopPlaceEntrance:50170772:monomodalStopPlace:47767,IDFM:StopPlaceEntrance:50170772,IDFM:monomodalStopPlace:47767,1,1,40.61,51,,,,,
IDFM:StopPlaceEntrance:50170736:monomodalStopPlace:47767,IDFM:StopPlaceEntrance:50170736,IDFM:monomodalStopPlace:47767,1,1,35.14,44,,,,,
IDFM:StopPlaceEntrance:50147918:22033,IDFM:StopPlaceEntrance:50147918,IDFM:22033,1,1,75.88,96,,,,,
IDFM:StopPlaceEntrance:50147918:463090,IDFM:StopPlaceEntrance:50147918,IDFM:463090,1,1,77.8,99,,,,,
IDFM:StopPlaceEntrance:50147917:22033,IDFM:StopPlaceEntrance:50147917,IDFM:22033,1,1,16.99,21,,,,,
IDFM:StopPlaceEntrance:50147917:463090,IDFM:StopPlaceEntrance:50147917,IDFM:463090,1,1,21.84,27,,,,,
IDFM:StopPlaceEntrance:50148180:463115,IDFM:StopPlaceEntrance:50148180,IDFM:463115,1,1,153.4,195,,,,,
IDFM:StopPlaceEntrance:50148180:22198,IDFM:StopPlaceEntrance:50148180,IDFM:22198,1,1,154.83,197,,,,,
IDFM:StopPlaceEntrance:50148180:463133,IDFM:StopPlaceEntrance:50148180,IDFM:463133,1,1,158.36,201,,,,,
IDFM:StopPlaceEntrance:50148180:21933,IDFM:StopPlaceEntrance:50148180,IDFM:21933,1,1,160.62,204,,,,,
IDFM:StopPlaceEntrance:50148179:22198,IDFM:StopPlaceEntrance:50148179,IDFM:22198,1,1,130.9,166,,,,,
IDFM:StopPlaceEntrance:50148179:463115,IDFM:StopPlaceEntrance:50148179,IDFM:463115,1,1,132.2,168,,,,,
IDFM:StopPlaceEntrance:50148179:21933,IDFM:StopPlaceEntrance:50148179,IDFM:21933,1,1,136.88,174,,,,,
IDFM:StopPlaceEntrance:50148179:463133,IDFM:StopPlaceEntrance:50148179,IDFM:463133,1,1,137.23,174,,,,,
IDFM:463133:StopPlaceEntrance:50148182,IDFM:463133,IDFM:StopPlaceEntrance:50148182,1,0,79.67,101,,,,,
IDFM:21933:StopPlaceEntrance:50148182,IDFM:21933,IDFM:StopPlaceEntrance:50148182,1,0,82.76,105,,,,,
IDFM:463115:StopPlaceEntrance:50148182,IDFM:463115,IDFM:StopPlaceEntrance:50148182,1,0,84.69,107,,,,,
IDFM:22198:StopPlaceEntrance:50148182,IDFM:22198,IDFM:StopPlaceEntrance:50148182,1,0,88.75,113,,,,,
IDFM:StopPlaceEntrance:50148758:22198,IDFM:StopPlaceEntrance:50148758,IDFM:22198,1,1,154.86,197,,,,,
IDFM:StopPlaceEntrance:50148758:463115,IDFM:StopPlaceEntrance:50148758,IDFM:463115,1,1,156.08,198,,,,,
IDFM:StopPlaceEntrance:50148758:21933,IDFM:StopPlaceEntrance:50148758,IDFM:21933,1,1,160.85,204,,,,,
IDFM:StopPlaceEntrance:50148758:463133,IDFM:StopPlaceEntrance:50148758,IDFM:463133,1,1,161.11,205,,,,,
IDFM:StopPlaceEntrance:50148181:463115,IDFM:StopPlaceEntrance:50148181,IDFM:463115,1,1,130.41,166,,,,,
IDFM:StopPlaceEntrance:50148181:22198,IDFM:StopPlaceEntrance:50148181,IDFM:22198,1,1,132.18,168,,,,,
IDFM:StopPlaceEntrance:50148181:463133,IDFM:StopPlaceEntrance:50148181,IDFM:463133,1,1,135.36,172,,,,,
IDFM:StopPlaceEntrance:50148181:21933,IDFM:StopPlaceEntrance:50148181,IDFM:21933,1,1,137.92,175,,,,,
IDFM:StopPlaceEntrance:50148183:21933,IDFM:StopPlaceEntrance:50148183,IDFM:21933,1,1,112.06,142,,,,,
IDFM:StopPlaceEntrance:50148183:463133,IDFM:StopPlaceEntrance:50148183,IDFM:463133,1,1,113.41,144,,,,,
IDFM:StopPlaceEntrance:50148183:22198,IDFM:StopPlaceEntrance:50148183,IDFM:22198,1,1,118.08,150,,,,,
IDFM:StopPlaceEntrance:50148183:463115,IDFM:StopPlaceEntrance:50148183,IDFM:463115,1,1,118.31,150,,,,,
IDFM:StopPlaceEntrance:50148558:monomodalStopPlace:45102,IDFM:StopPlaceEntrance:50148558,IDFM:monomodalStopPlace:45102,1,1,61.78,78,,,,,
IDFM:StopPlaceEntrance:50148558:463158,IDFM:StopPlaceEntrance:50148558,IDFM:463158,1,1,231.88,295,,,,,
IDFM:StopPlaceEntrance:50148558:22092,IDFM:StopPlaceEntrance:50148558,IDFM:22092,1,1,240.58,306,,,,,
IDFM:StopPlaceEntrance:50148558:463159,IDFM:StopPlaceEntrance:50148558,IDFM:463159,1,1,257.7,328,,,,,
IDFM:StopPlaceEntrance:50148558:21959,IDFM:StopPlaceEntrance:50148558,IDFM:21959,1,1,265.99,338,,,,,
IDFM:StopPlaceEntrance:50148558:463160,IDFM:StopPlaceEntrance:50148558,IDFM:463160,1,1,302.26,385,,,,,
IDFM:StopPlaceEntrance:50148558:22087,IDFM:StopPlaceEntrance:50148558,IDFM:22087,1,1,311.87,397,,,,,
IDFM:StopPlaceEntrance:50148558:21966,IDFM:StopPlaceEntrance:50148558,IDFM:21966,1,1,436,555,,,,,
IDFM:StopPlaceEntrance:50148558:463079,IDFM:StopPlaceEntrance:50148558,IDFM:463079,1,1,444.07,565,,,,,
IDFM:StopPlaceEntrance:50148558:22364,IDFM:StopPlaceEntrance:50148558,IDFM:22364,1,1,526.41,670,,,,,
IDFM:StopPlaceEntrance:50148558:463060,IDFM:StopPlaceEntrance:50148558,IDFM:463060,1,1,535.75,682,,,,,
IDFM:StopPlaceEntrance:50148652:463158,IDFM:StopPlaceEntrance:50148652,IDFM:463158,1,1,85.32,108,,,,,
IDFM:StopPlaceEntrance:50148652:22092,IDFM:StopPlaceEntrance:50148652,IDFM:22092,1,1,88.51,112,,,,,
IDFM:StopPlaceEntrance:50148652:463159,IDFM:StopPlaceEntrance:50148652,IDFM:463159,1,1,97.58,124,,,,,
IDFM:StopPlaceEntrance:50148652:21959,IDFM:StopPlaceEntrance:50148652,IDFM:21959,1,1,102.18,130,,,,,
IDFM:StopPlaceEntrance:50148652:463160,IDFM:StopPlaceEntrance:50148652,IDFM:463160,1,1,131.33,167,,,,,
IDFM:StopPlaceEntrance:50148652:22087,IDFM:StopPlaceEntrance:50148652,IDFM:22087,1,1,141,179,,,,,
IDFM:StopPlaceEntrance:50148652:monomodalStopPlace:45102,IDFM:StopPlaceEntrance:50148652,IDFM:monomodalStopPlace:45102,1,1,153.02,194,,,,,
IDFM:StopPlaceEntrance:50148652:21966,IDFM:StopPlaceEntrance:50148652,IDFM:21966,1,1,316.52,403,,,,,
IDFM:StopPlaceEntrance:50148652:463079,IDFM:StopPlaceEntrance:50148652,IDFM:463079,1,1,322.2,410,,,,,
IDFM:StopPlaceEntrance:50148652:22364,IDFM:StopPlaceEntrance:50148652,IDFM:22364,1,1,409.07,521,,,,,
IDFM:StopPlaceEntrance:50148652:463060,IDFM:StopPlaceEntrance:50148652,IDFM:463060,1,1,416.75,530,,,,,
IDFM:StopPlaceEntrance:50147790:monomodalStopPlace:45102,IDFM:StopPlaceEntrance:50147790,IDFM:monomodalStopPlace:45102,1,1,61.67,78,,,,,
IDFM:StopPlaceEntrance:50170873:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170873,IDFM:monomodalStopPlace:45067,1,1,34.2,43,,,,,
IDFM:StopPlaceEntrance:50170874:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170874,IDFM:monomodalStopPlace:45067,1,1,68.6,87,,,,,
IDFM:StopPlaceEntrance:50170875:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170875,IDFM:monomodalStopPlace:45067,1,1,84.8,108,,,,,
IDFM:StopPlaceEntrance:50170474:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170474,IDFM:monomodalStopPlace:45067,1,1,31.01,39,,,,,
IDFM:StopPlaceEntrance:50148315:21916,IDFM:StopPlaceEntrance:50148315,IDFM:21916,1,1,34.84,44,,,,,
IDFM:StopPlaceEntrance:50148315:463325,IDFM:StopPlaceEntrance:50148315,IDFM:463325,1,1,45.27,57,,,,,
IDFM:463325:StopPlaceEntrance:50148314,IDFM:463325,IDFM:StopPlaceEntrance:50148314,1,0,51.13,65,,,,,
IDFM:21916:StopPlaceEntrance:50148314,IDFM:21916,IDFM:StopPlaceEntrance:50148314,1,0,58.04,73,,,,,
IDFM:StopPlaceEntrance:50148317:463325,IDFM:StopPlaceEntrance:50148317,IDFM:463325,1,1,87.01,110,,,,,
IDFM:StopPlaceEntrance:50148317:21916,IDFM:StopPlaceEntrance:50148317,IDFM:21916,1,1,88.98,113,,,,,
IDFM:StopPlaceEntrance:50148316:463325,IDFM:StopPlaceEntrance:50148316,IDFM:463325,1,1,119.55,152,,,,,
IDFM:StopPlaceEntrance:50148316:21916,IDFM:StopPlaceEntrance:50148316,IDFM:21916,1,1,124.85,159,,,,,
IDFM:StopPlaceEntrance:50148313:21916,IDFM:StopPlaceEntrance:50148313,IDFM:21916,1,1,48.73,62,,,,,
IDFM:StopPlaceEntrance:50148313:463325,IDFM:StopPlaceEntrance:50148313,IDFM:463325,1,1,56.5,71,,,,,
IDFM:StopPlaceEntrance:50148840:463325,IDFM:StopPlaceEntrance:50148840,IDFM:463325,1,1,36.75,46,,,,,
IDFM:StopPlaceEntrance:50148840:21916,IDFM:StopPlaceEntrance:50148840,IDFM:21916,1,1,36.99,47,,,,,
IDFM:StopPlaceEntrance:50170728:monomodalStopPlace:46395,IDFM:StopPlaceEntrance:50170728,IDFM:monomodalStopPlace:46395,1,1,42.1,53,,,,,
IDFM:StopPlaceEntrance:50170647:monomodalStopPlace:46395,IDFM:StopPlaceEntrance:50170647,IDFM:monomodalStopPlace:46395,1,1,47.08,59,,,,,
IDFM:StopPlaceEntrance:50170648:monomodalStopPlace:46395,IDFM:StopPlaceEntrance:50170648,IDFM:monomodalStopPlace:46395,1,1,60.38,76,,,,,
IDFM:462964:StopPlaceEntrance:50148436,IDFM:462964,IDFM:StopPlaceEntrance:50148436,1,0,28.07,35,,,,,
IDFM:22048:StopPlaceEntrance:50148436,IDFM:22048,IDFM:StopPlaceEntrance:50148436,1,0,41.59,52,,,,,
IDFM:StopPlaceEntrance:50148435:462964,IDFM:StopPlaceEntrance:50148435,IDFM:462964,1,0,16.25,20,,,,,
IDFM:StopPlaceEntrance:50148435:22048,IDFM:StopPlaceEntrance:50148435,IDFM:22048,1,0,24.99,31,,,,,
IDFM:22027:StopPlaceEntrance:50147864,IDFM:22027,IDFM:StopPlaceEntrance:50147864,1,0,17.98,22,,,,,
IDFM:462987:StopPlaceEntrance:50147864,IDFM:462987,IDFM:StopPlaceEntrance:50147864,1,0,18.93,24,,,,,
IDFM:462988:StopPlaceEntrance:50147864,IDFM:462988,IDFM:StopPlaceEntrance:50147864,1,0,22.81,29,,,,,
IDFM:22106:StopPlaceEntrance:50147864,IDFM:22106,IDFM:StopPlaceEntrance:50147864,1,0,31.19,39,,,,,
IDFM:StopPlaceEntrance:50147863:22106,IDFM:StopPlaceEntrance:50147863,IDFM:22106,1,1,35.25,44,,,,,
IDFM:StopPlaceEntrance:50147863:462988,IDFM:StopPlaceEntrance:50147863,IDFM:462988,1,1,41.12,52,,,,,
IDFM:StopPlaceEntrance:50147863:462987,IDFM:StopPlaceEntrance:50147863,IDFM:462987,1,1,45.77,58,,,,,
IDFM:StopPlaceEntrance:50147863:22027,IDFM:StopPlaceEntrance:50147863,IDFM:22027,1,1,52.1,66,,,,,
IDFM:StopPlaceEntrance:50147865:462988,IDFM:StopPlaceEntrance:50147865,IDFM:462988,1,1,133.36,169,,,,,
IDFM:StopPlaceEntrance:50147865:22106,IDFM:StopPlaceEntrance:50147865,IDFM:22106,1,1,133.45,169,,,,,
IDFM:StopPlaceEntrance:50147865:462987,IDFM:StopPlaceEntrance:50147865,IDFM:462987,1,1,133.83,170,,,,,
IDFM:StopPlaceEntrance:50147865:22027,IDFM:StopPlaceEntrance:50147865,IDFM:22027,1,1,133.97,170,,,,,
IDFM:StopPlaceEntrance:50170632:monomodalStopPlace:46387,IDFM:StopPlaceEntrance:50170632,IDFM:monomodalStopPlace:46387,1,1,62.58,79,,,,,
IDFM:StopPlaceEntrance:50171166:monomodalStopPlace:46387,IDFM:StopPlaceEntrance:50171166,IDFM:monomodalStopPlace:46387,1,1,32.34,41,,,,,
IDFM:StopPlaceEntrance:50170418:monomodalStopPlace:46387,IDFM:StopPlaceEntrance:50170418,IDFM:monomodalStopPlace:46387,1,1,78.92,100,,,,,
IDFM:StopPlaceEntrance:50171219:monomodalStopPlace:46387,IDFM:StopPlaceEntrance:50171219,IDFM:monomodalStopPlace:46387,1,1,66.6,84,,,,,
IDFM:StopPlaceEntrance:50148863:463269,IDFM:StopPlaceEntrance:50148863,IDFM:463269,1,1,75.94,96,,,,,
IDFM:StopPlaceEntrance:50148863:22400,IDFM:StopPlaceEntrance:50148863,IDFM:22400,1,1,79.06,100,,,,,
IDFM:StopPlaceEntrance:50148151:463269,IDFM:StopPlaceEntrance:50148151,IDFM:463269,1,1,36.37,46,,,,,
IDFM:StopPlaceEntrance:50148151:22400,IDFM:StopPlaceEntrance:50148151,IDFM:22400,1,1,46.12,58,,,,,
IDFM:StopPlaceEntrance:50148150:22400,IDFM:StopPlaceEntrance:50148150,IDFM:22400,1,1,10.29,13,,,,,
IDFM:StopPlaceEntrance:50148150:463269,IDFM:StopPlaceEntrance:50148150,IDFM:463269,1,1,14.77,18,,,,,
IDFM:StopPlaceEntrance:50170278:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50170278,IDFM:monomodalStopPlace:46375,1,1,44.98,57,,,,,
IDFM:StopPlaceEntrance:50171267:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50171267,IDFM:monomodalStopPlace:46375,1,1,65.84,83,,,,,
IDFM:StopPlaceEntrance:50171140:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50171140,IDFM:monomodalStopPlace:46375,1,1,133.98,170,,,,,
IDFM:StopPlaceEntrance:50171240:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50171240,IDFM:monomodalStopPlace:46375,1,1,132.9,169,,,,,
IDFM:StopPlaceEntrance:50171270:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50171270,IDFM:monomodalStopPlace:46375,1,1,48.07,61,,,,,
IDFM:StopPlaceEntrance:50170505:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50170505,IDFM:monomodalStopPlace:46375,1,1,67.95,86,,,,,
IDFM:StopPlaceEntrance:50170731:monomodalStopPlace:46366,IDFM:StopPlaceEntrance:50170731,IDFM:monomodalStopPlace:46366,1,1,77.86,99,,,,,
IDFM:StopPlaceEntrance:50170732:monomodalStopPlace:46366,IDFM:StopPlaceEntrance:50170732,IDFM:monomodalStopPlace:46366,1,1,63.48,80,,,,,
IDFM:StopPlaceEntrance:50170817:monomodalStopPlace:46366,IDFM:StopPlaceEntrance:50170817,IDFM:monomodalStopPlace:46366,1,1,84.29,107,,,,,
IDFM:463322:StopPlaceEntrance:50147910,IDFM:463322,IDFM:StopPlaceEntrance:50147910,1,0,37.71,48,,,,,
IDFM:22109:StopPlaceEntrance:50147910,IDFM:22109,IDFM:StopPlaceEntrance:50147910,1,0,46.04,58,,,,,
IDFM:StopPlaceEntrance:50147911:463322,IDFM:StopPlaceEntrance:50147911,IDFM:463322,1,1,16.76,21,,,,,
IDFM:StopPlaceEntrance:50147911:22109,IDFM:StopPlaceEntrance:50147911,IDFM:22109,1,1,25.19,32,,,,,
IDFM:StopPlaceEntrance:50171188:monomodalStopPlace:47684,IDFM:StopPlaceEntrance:50171188,IDFM:monomodalStopPlace:47684,1,1,71.75,91,,,,,
IDFM:StopPlaceEntrance:50171189:monomodalStopPlace:47684,IDFM:StopPlaceEntrance:50171189,IDFM:monomodalStopPlace:47684,1,1,84.04,107,,,,,
IDFM:StopPlaceEntrance:50170726:monomodalStopPlace:47684,IDFM:StopPlaceEntrance:50170726,IDFM:monomodalStopPlace:47684,1,1,79.2,100,,,,,
IDFM:StopPlaceEntrance:50170727:monomodalStopPlace:47684,IDFM:StopPlaceEntrance:50170727,IDFM:monomodalStopPlace:47684,1,1,91.75,116,,,,,
